,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count
494,02668,2934.0,51.2,95957.0,50634.0,159.0
495,02669,251.0,47.8,104653.0,40826.0,0.0
496,02670,1325.0,57.0,54375.0,49531.0,178.0
497,02671,913.0,65.0,45250.0,37421.0,43.0
498,02672,257.0,37.9,-666666666.0,64309.0,0.0
499,02673,8571.0,47.9,66518.0,34559.0,488.0
500,02675,6383.0,61.2,64063.0,40729.0,458.0
501,02702,4632.0,41.4,99120.0,35367.0,149.0
502,02703,44121.0,39.9,69732.0,32954.0,4541.0
503,02713,40.0,61.5,49375.0,70245.0,2.0
504,02715,3625.0,40.2,99830.0,36575.0,230.0
505,02717,4479.0,45.3,81335.0,34388.0,220.0
506,02718,6524.0,43.2,89113.0,36896.0,367.0
507,02719,16078.0,46.7,60407.0,31345.0,1469.0
508,02720,30785.0,39.5,45382.0,25190.0,5953.0
509,02721,25722.0,39.1,32641.0,20257.0,6021.0
510,02723,14162.0,38.8,34810.0,20210.0,3491.0
511,02724,17601.0,40.2,33853.0,20756.0,3809.0
512,02725,2320.0,52.7,64028.0,31275.0,234.0
513,02726,15959.0,46.4,69930.0,31583.0,1080.0
514,02738,5014.0,49.9,75449.0,52005.0,283.0
515,02739,6216.0,48.4,84489.0,46193.0,276.0
516,02740,43531.0,37.9,36105.0,22117.0,9997.0
517,02743,10422.0,45.5,70175.0,31620.0,461.0
518,02744,11231.0,36.5,32221.0,19981.0,3172.0
519,02745,24419.0,41.3,52777.0,26378.0,3188.0
520,02746,15419.0,32.9,28351.0,16481.0,5531.0
521,02747,23382.0,33.8,72759.0,26569.0,1373.0
522,02748,11849.0,50.1,63887.0,43974.0,887.0
523,02760,27130.0,39.3,82442.0,38771.0,1772.0
524,02762,8892.0,43.2,92014.0,39639.0,318.0
525,02763,1815.0,39.0,116174.0,47016.0,30.0
526,02764,3708.0,46.1,80500.0,35715.0,51.0
527,02766,19409.0,39.2,95221.0,35772.0,1093.0
528,02767,13872.0,41.0,86124.0,35443.0,1013.0
529,02769,11914.0,42.9,90394.0,38616.0,326.0
530,02770,5219.0,46.0,102616.0,42130.0,235.0
531,02771,14653.0,45.5,82094.0,38232.0,864.0
532,02777,16236.0,45.6,77632.0,33409.0,873.0
533,02779,6589.0,41.7,95186.0,38180.0,301.0
534,02780,49807.0,40.6,51820.0,26969.0,6624.0
535,02790,15805.0,46.2,79778.0,36308.0,691.0
536,02791,284.0,65.4,90781.0,52628.0,62.0
537,02802,1078.0,29.0,48404.0,30323.0,36.0
538,02804,2026.0,48.8,74289.0,34570.0,137.0
539,02806,16304.0,46.2,116935.0,59464.0,375.0
540,02807,885.0,55.9,73952.0,44607.0,71.0
541,02808,2327.0,38.4,72589.0,28120.0,121.0
542,02809,22376.0,42.5,62909.0,31185.0,1699.0
543,02812,1424.0,43.1,106705.0,42422.0,24.0
544,02813,7776.0,48.0,73203.0,36252.0,623.0
545,02814,7562.0,45.6,89750.0,35234.0,347.0
546,02815,183.0,42.4,230052.0,78274.0,18.0
547,02816,32647.0,43.9,64407.0,32691.0,2372.0
548,02817,6112.0,42.6,86650.0,34620.0,146.0
549,02818,18299.0,45.9,90739.0,54857.0,680.0
550,02822,6480.0,45.0,80962.0,36251.0,754.0
551,02825,5263.0,49.5,79364.0,39432.0,237.0
552,02826,611.0,48.4,67725.0,38451.0,45.0
553,02827,2078.0,49.7,86708.0,38159.0,81.0
554,02828,7479.0,49.3,75063.0,36938.0,264.0
555,02830,5875.0,44.2,67019.0,35968.0,495.0
556,02831,3436.0,46.2,88163.0,42392.0,114.0
557,02832,4839.0,45.0,76420.0,34343.0,165.0
558,02833,775.0,53.9,84750.0,35805.0,138.0
559,02835,5462.0,51.5,101448.0,55263.0,356.0
560,02836,185.0,45.7,78866.0,41891.0,0.0
561,02837,3494.0,52.3,73125.0,49414.0,352.0
562,02838,3667.0,37.6,59960.0,35315.0,381.0
563,02839,1882.0,47.5,56111.0,26430.0,308.0
564,02840,23149.0,37.9,59788.0,40394.0,2876.0
565,02841,1442.0,25.6,-666666666.0,43143.0,0.0
566,02842,16021.0,41.6,63725.0,34801.0,1448.0
567,02852,22342.0,43.9,80102.0,39586.0,1924.0
568,02857,9116.0,47.8,80707.0,42108.0,580.0
569,02858,650.0,48.2,92036.0,46507.0,86.0
570,02859,7196.0,44.6,69050.0,28523.0,895.0
571,02860,46221.0,33.8,38592.0,21660.0,11172.0
572,02861,25400.0,40.7,55198.0,26565.0,2946.0
573,02863,19366.0,28.6,28901.0,14247.0,6196.0
574,02864,34228.0,44.4,78232.0,39074.0,2389.0
575,02865,16742.0,43.1,73306.0,39312.0,1617.0
576,02871,17112.0,47.3,86080.0,48593.0,1168.0
577,02872,239.0,52.8,-666666666.0,42853.0,0.0
578,02873,315.0,38.3,73871.0,52050.0,24.0
579,02874,6152.0,43.0,129056.0,53885.0,271.0
580,02875,467.0,44.9,98384.0,45599.0,0.0
581,02876,250.0,48.1,-666666666.0,27418.0,32.0
582,02878,15795.0,49.5,72365.0,38621.0,1092.0
583,02879,20928.0,48.2,72947.0,38809.0,1929.0
584,02881,7715.0,19.7,66346.0,15319.0,662.0
585,02882,13475.0,44.2,67120.0,43820.0,2410.0
586,02885,10548.0,43.0,51909.0,33271.0,1172.0
587,02886,28848.0,45.6,67241.0,36883.0,2271.0
588,02888,19805.0,44.0,62351.0,34430.0,1321.0
589,02889,27446.0,43.8,67868.0,32290.0,1839.0
590,02891,21379.0,46.0,60557.0,35935.0,2494.0
591,02892,4651.0,49.4,87260.0,41250.0,204.0
592,02893,29450.0,39.2,51332.0,27968.0,4690.0
593,02894,854.0,34.7,97813.0,33378.0,79.0
594,02895,41272.0,38.2,37235.0,22428.0,10190.0
595,02896,11977.0,48.8,81712.0,39365.0,353.0
596,02898,1324.0,43.0,81332.0,33461.0,15.0
597,02903,10895.0,27.8,29560.0,29838.0,2741.0
598,02904,29480.0,40.3,37287.0,26263.0,6422.0
599,02905,26148.0,31.3,40251.0,21547.0,6698.0
600,02906,28412.0,30.0,72066.0,46836.0,4444.0
601,02907,28013.0,30.3,33361.0,15837.0,7932.0
602,02908,37234.0,29.6,42484.0,20121.0,8101.0
603,02909,43291.0,29.9,31686.0,16627.0,13646.0
604,02910,21024.0,37.5,60620.0,26301.0,1959.0
605,02911,15832.0,39.3,57819.0,30215.0,1301.0
606,02912,1383.0,20.1,-666666666.0,4296.0,0.0
607,02914,21575.0,39.7,47998.0,24658.0,3064.0
608,02915,16892.0,43.8,55580.0,29617.0,1426.0
609,02916,8683.0,43.5,65112.0,35652.0,487.0
610,02917,14079.0,39.0,77353.0,31670.0,409.0
611,02919,29126.0,45.5,58295.0,32166.0,2307.0
612,02920,37463.0,42.3,51675.0,27852.0,4088.0
613,02921,12561.0,42.2,99675.0,41764.0,452.0
614,03031,11460.0,44.7,120176.0,51070.0,272.0
615,03032,5222.0,44.5,110247.0,43896.0,140.0
616,03033,5148.0,41.3,116791.0,44583.0,52.0
617,03034,3946.0,47.3,93681.0,41282.0,210.0
618,03036,4866.0,43.6,117824.0,47311.0,185.0
619,03037,4350.0,44.2,91440.0,34775.0,173.0
620,03038,33491.0,39.7,67473.0,31972.0,2394.0
621,03042,6710.0,42.0,71977.0,33810.0,398.0
622,03043,1522.0,50.3,89135.0,41273.0,91.0
623,03044,4402.0,46.2,87965.0,42615.0,131.0
624,03045,13777.0,43.2,81966.0,37090.0,761.0
625,03046,2805.0,44.7,88333.0,40808.0,137.0
626,03047,1648.0,47.6,67222.0,29919.0,100.0
627,03048,3418.0,45.3,66625.0,32085.0,388.0
628,03049,7759.0,48.8,120461.0,56726.0,137.0
629,03051,24801.0,40.5,89029.0,38791.0,1502.0
630,03052,8389.0,42.2,91250.0,38154.0,258.0
631,03053,24656.0,42.1,95809.0,40988.0,688.0
632,03054,25580.0,43.0,93798.0,40980.0,1158.0
633,03055,15000.0,40.4,71440.0,33781.0,501.0
634,03057,2540.0,43.5,98750.0,39396.0,258.0
635,03060,29512.0,35.5,47642.0,25807.0,5312.0
636,03062,27331.0,42.8,87996.0,41104.0,1112.0
637,03063,16273.0,38.1,75514.0,37444.0,1003.0
638,03064,14163.0,38.9,65699.0,32764.0,1966.0
639,03070,5400.0,41.2,102458.0,41744.0,85.0
640,03071,5167.0,35.9,90309.0,36569.0,154.0
641,03076,13189.0,42.5,94167.0,39140.0,673.0
642,03077,10349.0,37.9,62787.0,29593.0,866.0
643,03079,28932.0,44.6,79669.0,40085.0,1169.0
644,03082,1680.0,49.4,85234.0,41520.0,81.0
645,03084,1509.0,48.8,78906.0,33688.0,96.0
646,03086,3745.0,44.0,71625.0,35362.0,209.0
647,03087,14238.0,43.5,110268.0,50932.0,520.0
648,03101,2809.0,41.2,30215.0,33645.0,742.0
649,03102,32292.0,34.4,50803.0,26168.0,4786.0
650,03103,37011.0,35.3,51544.0,23035.0,6142.0
651,03104,31846.0,38.4,61317.0,33833.0,3724.0
652,03106,13954.0,41.5,84159.0,35445.0,549.0
653,03109,10384.0,41.3,78284.0,36683.0,452.0
654,03110,21879.0,43.6,126030.0,54166.0,403.0
655,03215,186.0,53.4,88500.0,52240.0,4.0
656,03216,2392.0,45.9,69830.0,32195.0,159.0
657,03217,2159.0,37.8,44000.0,22766.0,457.0
658,03218,912.0,48.1,105875.0,37070.0,59.0
659,03220,7371.0,43.9,61587.0,25464.0,620.0
660,03221,2226.0,47.1,61020.0,29363.0,147.0
661,03222,5566.0,45.5,54688.0,26673.0,515.0
662,03223,3417.0,52.1,61150.0,38947.0,90.0
663,03224,2203.0,49.0,82847.0,40029.0,51.0
664,03225,3633.0,41.6,67879.0,30208.0,175.0
665,03226,1011.0,51.5,70625.0,40654.0,79.0
666,03227,1020.0,54.3,66667.0,36582.0,87.0
667,03229,5601.0,46.2,90701.0,42318.0,242.0
668,03230,1385.0,44.4,60980.0,28539.0,32.0
669,03231,266.0,47.5,-666666666.0,27653.0,17.0
670,03233,74.0,61.1,123750.0,78500.0,0.0
671,03234,4649.0,46.2,69583.0,35624.0,142.0
672,03235,8522.0,42.4,44597.0,23586.0,1515.0
673,03237,2098.0,51.2,72692.0,31871.0,82.0
674,03238,120.0,28.4,21944.0,12573.0,7.0
675,03240,1276.0,47.1,50682.0,27462.0,155.0
676,03241,852.0,53.2,57000.0,37884.0,92.0
677,03242,4891.0,30.6,65776.0,27926.0,525.0
678,03243,1022.0,50.0,67917.0,29529.0,64.0
679,03244,8162.0,43.8,61475.0,30672.0,503.0
680,03245,2181.0,50.1,62206.0,36380.0,156.0
681,03246,16238.0,45.9,49016.0,29550.0,2557.0
682,03249,7103.0,50.7,63125.0,42138.0,547.0
683,03251,1337.0,43.1,35087.0,22387.0,341.0
684,03253,6231.0,47.6,62500.0,39704.0,756.0
685,03254,4072.0,54.0,70262.0,56592.0,184.0
686,03255,1892.0,53.1,91618.0,45953.0,59.0
687,03256,2295.0,44.8,74728.0,30196.0,197.0
688,03257,4808.0,45.8,72105.0,36026.0,330.0
689,03258,2580.0,45.3,79559.0,36261.0,184.0
690,03259,305.0,59.5,51625.0,33607.0,9.0
691,03260,685.0,55.3,88906.0,45977.0,31.0
692,03261,4299.0,43.0,81683.0,34741.0,346.0
693,03262,920.0,45.5,59375.0,31824.0,84.0
694,03263,4052.0,42.8,49109.0,25502.0,601.0
695,03264,7230.0,22.9,44115.0,22991.0,1063.0
696,03266,2317.0,49.5,48466.0,28176.0,376.0
697,03268,1223.0,49.2,67125.0,41085.0,36.0
698,03269,2982.0,50.2,72610.0,35876.0,85.0
699,03273,363.0,54.6,62188.0,35495.0,10.0
700,03275,11412.0,40.9,65625.0,31518.0,953.0
701,03276,8286.0,45.2,58642.0,28322.0,624.0
702,03278,2879.0,43.3,72943.0,35219.0,232.0
703,03279,749.0,44.8,45000.0,24815.0,158.0
704,03280,1028.0,47.6,69583.0,40431.0,48.0
705,03281,8892.0,38.0,90421.0,37077.0,356.0
706,03282,787.0,54.9,62609.0,36973.0,83.0
707,03284,953.0,43.7,73350.0,30138.0,63.0
708,03285,2000.0,50.6,60417.0,31267.0,44.0
709,03287,1419.0,50.3,60583.0,37819.0,134.0
710,03290,4827.0,43.9,91442.0,40998.0,100.0
711,03291,25.0,71.9,-666666666.0,21692.0,0.0
712,03293,84.0,50.5,52750.0,24342.0,12.0
713,03301,32291.0,39.8,56685.0,31036.0,3568.0
714,03303,16189.0,39.7,60422.0,29633.0,1477.0
715,03304,7698.0,46.2,100978.0,42211.0,336.0
716,03307,5419.0,44.9,72527.0,32595.0,386.0
717,03431,25715.0,36.0,54273.0,29993.0,3265.0
718,03440,2670.0,45.8,66780.0,26934.0,364.0
719,03441,471.0,31.9,69531.0,26106.0,0.0
720,03442,1381.0,41.1,59205.0,29464.0,50.0
721,03443,773.0,35.6,79273.0,29951.0,0.0
722,03444,1468.0,48.9,70652.0,33944.0,70.0
723,03445,733.0,43.8,56250.0,31533.0,60.0
724,03446,6039.0,44.0,56985.0,32786.0,863.0
725,03447,2392.0,47.6,52734.0,33503.0,117.0
726,03448,731.0,49.8,58333.0,27826.0,81.0
727,03449,1832.0,51.4,80625.0,45837.0,81.0
728,03450,951.0,56.6,61500.0,35789.0,61.0
729,03451,3985.0,44.9,47941.0,25688.0,432.0
730,03452,5337.0,46.2,62800.0,30366.0,741.0
731,03455,1935.0,47.1,50556.0,31956.0,164.0
732,03456,688.0,50.4,60208.0,29460.0,40.0
733,03457,589.0,51.0,62969.0,37219.0,34.0
734,03458,6786.0,50.3,68698.0,44826.0,459.0
735,03461,5907.0,31.1,67466.0,28190.0,427.0
736,03462,1727.0,46.9,69432.0,47642.0,130.0
737,03464,1063.0,49.4,71750.0,33744.0,48.0
738,03465,2188.0,41.3,57639.0,31127.0,145.0
739,03466,1096.0,55.8,75525.0,42987.0,0.0
740,03467,1879.0,50.0,90000.0,36643.0,109.0
741,03470,4914.0,45.2,48398.0,23096.0,544.0
742,03561,5922.0,43.3,39568.0,26559.0,1071.0
743,03570,10154.0,41.6,38863.0,22643.0,1625.0
744,03574,2540.0,45.4,51029.0,28541.0,402.0
745,03575,132.0,35.1,92000.0,20045.0,87.0
746,03576,3188.0,50.3,47104.0,25946.0,530.0
747,03579,392.0,60.6,34917.0,31136.0,52.0
748,03580,1343.0,58.6,67708.0,44344.0,55.0
749,03581,3112.0,48.2,54306.0,30353.0,252.0
750,03582,2464.0,48.0,36484.0,20653.0,280.0
751,03583,978.0,51.6,57143.0,27861.0,65.0
752,03584,3699.0,46.5,52067.0,27208.0,226.0
753,03585,2756.0,44.0,52607.0,26087.0,373.0
754,03586,664.0,59.3,78750.0,46683.0,25.0
755,03588,1643.0,50.0,52065.0,28152.0,102.0
756,03590,837.0,50.8,32500.0,24305.0,217.0
757,03592,1116.0,54.8,43073.0,26353.0,103.0
758,03593,410.0,59.0,71250.0,43155.0,21.0
759,03595,765.0,43.0,56500.0,29251.0,34.0
760,03597,372.0,64.2,29559.0,19866.0,17.0
761,03598,3026.0,51.0,43958.0,25851.0,436.0
762,03601,437.0,51.6,51250.0,28805.0,37.0
763,03602,2853.0,44.1,59891.0,28642.0,402.0
764,03603,5328.0,45.5,50480.0,24454.0,685.0
765,03604,431.0,42.1,101118.0,30471.0,66.0
766,03605,982.0,48.9,60441.0,31713.0,62.0
767,03607,438.0,53.6,58750.0,32043.0,25.0
768,03608,2505.0,48.1,69375.0,43779.0,44.0
769,03609,811.0,37.4,51094.0,28676.0,57.0
770,03740,757.0,52.2,54375.0,28161.0,71.0
771,03741,4137.0,45.3,60932.0,30466.0,493.0
772,03743,13734.0,42.2,48008.0,24215.0,1753.0
773,03745,1415.0,51.2,75625.0,36420.0,169.0
774,03746,249.0,40.9,101667.0,44792.0,3.0
775,03748,4636.0,46.5,76801.0,47228.0,226.0
776,03750,905.0,48.1,175714.0,71343.0,0.0
777,03751,479.0,43.1,40781.0,28473.0,0.0
778,03752,707.0,49.3,51029.0,25952.0,66.0
779,03753,2975.0,49.2,93611.0,44209.0,78.0
780,03754,184.0,25.5,-666666666.0,33972.0,111.0
781,03755,10689.0,24.1,97163.0,41069.0,850.0
782,03765,510.0,40.8,60045.0,26514.0,37.0
783,03766,9238.0,40.2,61366.0,38740.0,888.0
784,03768,1754.0,49.3,121471.0,68572.0,69.0
785,03770,602.0,37.3,94000.0,32157.0,0.0
786,03771,952.0,47.9,61563.0,27860.0,40.0
787,03773,7556.0,46.5,54812.0,29359.0,446.0
788,03774,1953.0,46.9,56708.0,26381.0,72.0
789,03777,1504.0,42.8,76094.0,38658.0,133.0
790,03779,840.0,48.9,70000.0,35342.0,40.0
791,03780,486.0,39.8,51125.0,30505.0,16.0
792,03781,1982.0,47.4,83125.0,46356.0,19.0
793,03782,3006.0,50.4,68333.0,40330.0,148.0
794,03784,4116.0,40.6,51220.0,35758.0,897.0
795,03785,2409.0,44.7,42500.0,26135.0,304.0
796,03801,22297.0,41.6,70324.0,45651.0,1302.0
797,03809,3375.0,44.4,74395.0,32107.0,286.0
798,03810,1996.0,47.7,82212.0,34020.0,19.0
799,03811,6757.0,48.5,104889.0,48803.0,121.0
800,03812,639.0,56.1,33333.0,26672.0,31.0
801,03813,3171.0,46.1,58750.0,31859.0,302.0
802,03814,2343.0,45.5,38646.0,24632.0,510.0
803,03816,1259.0,49.4,54036.0,28814.0,90.0
804,03817,535.0,59.2,21802.0,34443.0,101.0
805,03818,3485.0,41.7,43307.0,26855.0,401.0
806,03819,4447.0,41.4,93500.0,33002.0,145.0
807,03820,30762.0,36.4,63092.0,33636.0,3015.0
808,03823,1832.0,37.0,100500.0,41304.0,92.0
809,03824,15934.0,20.8,67241.0,23019.0,2009.0
810,03825,8898.0,43.9,79420.0,35068.0,516.0
811,03826,2251.0,48.5,73125.0,41408.0,97.0
812,03827,3189.0,45.7,95294.0,43025.0,121.0
813,03830,2277.0,46.0,49386.0,20789.0,177.0
814,03832,322.0,58.5,66818.0,50424.0,14.0
815,03833,21475.0,44.8,81563.0,42446.0,1528.0
816,03835,6827.0,40.8,52305.0,26111.0,778.0
817,03836,1324.0,54.4,54875.0,30293.0,180.0
818,03837,1646.0,44.5,65586.0,28143.0,271.0
819,03838,1123.0,52.5,70089.0,40416.0,73.0
820,03839,3914.0,33.4,52868.0,26470.0,440.0
821,03840,3930.0,43.2,104111.0,52088.0,55.0
822,03841,6424.0,45.2,97984.0,42319.0,258.0
823,03842,15156.0,49.6,77201.0,45676.0,756.0
824,03844,2371.0,46.1,123864.0,65893.0,94.0
825,03845,1077.0,41.1,69688.0,40604.0,101.0
826,03846,1082.0,52.8,79306.0,38484.0,127.0
827,03847,194.0,61.6,88243.0,41993.0,0.0
828,03848,6094.0,46.2,81607.0,45904.0,401.0
829,03849,1248.0,43.1,53894.0,34059.0,117.0
830,03850,320.0,65.2,64286.0,32749.0,42.0
831,03851,3967.0,44.7,65313.0,28705.0,306.0
832,03852,624.0,37.0,67143.0,26482.0,0.0
833,03853,542.0,58.3,62717.0,29073.0,11.0
834,03854,935.0,57.0,114028.0,87613.0,11.0
835,03855,2667.0,45.2,79853.0,35116.0,83.0
836,03856,1526.0,43.7,109875.0,52204.0,29.0
837,03857,8953.0,35.3,64431.0,34054.0,803.0
838,03858,4787.0,40.4,92115.0,40080.0,240.0
839,03860,4480.0,45.8,56199.0,28685.0,732.0
840,03861,4388.0,41.7,105769.0,44121.0,7.0
841,03862,4384.0,50.4,96184.0,63228.0,232.0
842,03864,1668.0,54.7,47857.0,25840.0,207.0
843,03865,7620.0,39.8,81216.0,34774.0,356.0
844,03867,20866.0,41.9,47878.0,28442.0,2356.0
845,03868,5272.0,45.0,58016.0,29108.0,689.0
846,03869,2465.0,44.6,65903.0,37489.0,86.0
847,03870,5310.0,50.1,100585.0,60206.0,269.0
848,03871,45.0,69.5,-666666666.0,44149.0,0.0
849,03872,3352.0,53.7,57404.0,31337.0,104.0
850,03873,6061.0,39.1,95577.0,39272.0,266.0
851,03874,8809.0,49.5,56184.0,29686.0,814.0
852,03875,1349.0,54.1,74479.0,40202.0,69.0
853,03878,11821.0,35.4,60976.0,26758.0,1226.0
854,03882,1352.0,49.5,45375.0,26435.0,193.0
855,03883,110.0,58.0,30074.0,22714.0,0.0
856,03884,3936.0,46.1,89333.0,39067.0,123.0
857,03885,7214.0,44.8,103583.0,52267.0,22.0
858,03886,2144.0,53.5,51836.0,32262.0,199.0
859,03887,1946.0,43.0,73646.0,32449.0,190.0
860,03890,262.0,61.1,55673.0,21685.0,52.0
861,03894,6185.0,54.4,51123.0,36312.0,562.0
862,03901,7507.0,41.8,65000.0,30443.0,417.0
863,03902,2438.0,49.5,71080.0,37048.0,156.0
864,03903,6318.0,47.4,74921.0,34666.0,457.0
865,03904,7957.0,43.2,67599.0,36664.0,227.0
866,03905,1657.0,61.1,70903.0,48642.0,0.0
867,03906,4687.0,42.8,72344.0,30368.0,245.0
868,03907,1205.0,59.4,65859.0,48762.0,60.0
869,03908,7332.0,40.8,77460.0,35294.0,385.0
870,03909,9834.0,51.1,83037.0,46436.0,525.0
871,03910,425.0,42.4,56795.0,20401.0,17.0
872,03911,64.0,63.6,-666666666.0,77480.0,16.0
873,04001,2551.0,47.0,60625.0,27417.0,212.0
874,04002,7422.0,46.8,61349.0,27898.0,488.0
875,04003,315.0,60.2,80179.0,42854.0,25.0
876,04005,23127.0,34.9,48451.0,25061.0,3627.0
877,04006,146.0,29.3,42708.0,32565.0,53.0
878,04008,2849.0,46.5,57875.0,34499.0,166.0
879,04009,5300.0,40.8,48171.0,23504.0,805.0
880,04010,1388.0,48.1,52500.0,28209.0,110.0
881,04011,20497.0,43.7,58502.0,32338.0,1967.0
882,04015,3927.0,39.8,44317.0,24722.0,681.0
883,04017,412.0,64.1,51875.0,45811.0,31.0
884,04019,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
885,04020,1312.0,46.0,37266.0,30602.0,306.0
886,04021,6232.0,41.9,116250.0,50876.0,220.0
887,04022,1054.0,48.7,54615.0,26859.0,82.0
888,04024,612.0,43.6,65250.0,23256.0,50.0
889,04027,6118.0,41.0,64750.0,24683.0,525.0
890,04029,1547.0,49.2,53113.0,31140.0,65.0
891,04030,2666.0,41.0,63983.0,27040.0,111.0
892,04032,8242.0,44.0,75147.0,41732.0,398.0
893,04037,3793.0,47.0,44801.0,20239.0,196.0
894,04038,17015.0,39.1,75026.0,33663.0,748.0
895,04039,7630.0,37.5,61274.0,29616.0,1139.0
896,04040,3166.0,53.2,47339.0,27448.0,403.0
897,04041,1836.0,41.1,42097.0,19583.0,339.0
898,04042,4416.0,46.8,58333.0,29581.0,348.0
899,04043,11161.0,49.5,68617.0,43438.0,495.0
900,04046,7704.0,45.8,69089.0,38335.0,569.0
901,04047,1846.0,41.9,39258.0,23534.0,465.0
902,04048,2937.0,37.8,54938.0,23487.0,402.0
903,04049,3717.0,43.4,61845.0,23661.0,376.0
904,04050,207.0,61.8,49500.0,35602.0,29.0
905,04051,1198.0,47.6,55347.0,27477.0,133.0
906,04055,3828.0,48.2,58102.0,27490.0,478.0
907,04056,346.0,39.1,55000.0,19312.0,40.0
908,04057,47.0,19.8,-666666666.0,5372.0,0.0
909,04061,2938.0,42.1,69557.0,25988.0,341.0
910,04062,17842.0,40.7,68364.0,30899.0,1091.0
911,04063,450.0,65.1,40625.0,34558.0,86.0
912,04064,8277.0,52.0,43991.0,37393.0,932.0
913,04066,618.0,62.0,77969.0,52552.0,32.0
914,04068,1615.0,45.0,40329.0,19028.0,304.0
915,04069,1714.0,45.9,81833.0,33404.0,86.0
916,04071,4960.0,49.7,67032.0,35437.0,250.0
917,04072,19008.0,42.6,59740.0,31860.0,1409.0
918,04073,16354.0,41.3,41376.0,23203.0,3146.0
919,04074,19459.0,45.1,84029.0,39772.0,1176.0
920,04076,2675.0,44.6,55000.0,24448.0,200.0
921,04079,3909.0,56.9,70234.0,47791.0,317.0
922,04083,4489.0,37.9,55679.0,24865.0,802.0
923,04084,8099.0,41.6,62083.0,28668.0,496.0
924,04085,1972.0,42.6,61486.0,28354.0,137.0
925,04086,8731.0,44.8,69132.0,33339.0,624.0
926,04087,2169.0,33.3,53017.0,15911.0,68.0
927,04088,1301.0,52.0,48315.0,27611.0,165.0
928,04090,9974.0,52.5,62524.0,34881.0,381.0
929,04091,891.0,43.0,50156.0,23954.0,96.0
930,04092,17969.0,40.9,48074.0,26443.0,3101.0
931,04093,8124.0,45.0,67633.0,33403.0,540.0
932,04095,1185.0,50.9,40052.0,26775.0,59.0
933,04096,8502.0,48.5,77143.0,48179.0,466.0
934,04097,3723.0,44.6,96346.0,44969.0,121.0
935,04101,17031.0,33.4,35162.0,26365.0,5066.0
936,04102,17833.0,34.3,48307.0,31195.0,3329.0
937,04103,30729.0,38.9,59017.0,32559.0,4064.0
938,04105,11556.0,47.2,103211.0,60632.0,379.0
939,04106,25633.0,41.3,56310.0,32295.0,3067.0
940,04107,9117.0,50.7,106088.0,52633.0,294.0
941,04108,952.0,54.7,53438.0,41527.0,40.0
942,04109,104.0,35.8,62788.0,29501.0,0.0
943,04110,1339.0,52.6,157607.0,91771.0,33.0
944,04210,22943.0,39.3,46976.0,28133.0,3302.0
945,04216,380.0,59.1,41250.0,23644.0,39.0
946,04217,2826.0,47.7,50208.0,27974.0,342.0
947,04219,1601.0,48.1,45769.0,24157.0,238.0
948,04220,3030.0,44.6,41065.0,23128.0,467.0
949,04221,925.0,47.4,53750.0,24128.0,150.0
950,04222,3918.0,42.5,71118.0,33362.0,166.0
951,04224,2828.0,42.6,36136.0,17058.0,743.0
952,04226,211.0,49.3,49000.0,23402.0,5.0
953,04227,32.0,39.9,36319.0,27913.0,4.0
954,04228,86.0,41.5,-666666666.0,,86.0
955,04231,313.0,49.7,42500.0,25435.0,72.0
956,04234,186.0,27.8,29417.0,13985.0,78.0
957,04236,4353.0,39.9,63889.0,26663.0,289.0
958,04237,185.0,55.3,70313.0,35436.0,12.0
959,04238,1641.0,36.0,52292.0,19846.0,312.0
960,04239,4720.0,43.2,56804.0,29535.0,401.0
961,04240,36277.0,39.6,38199.0,22629.0,7570.0
962,04250,4201.0,40.2,51786.0,24652.0,384.0
963,04252,4672.0,36.8,56081.0,26724.0,281.0
964,04253,2109.0,42.8,51250.0,27225.0,273.0
965,04254,3040.0,40.3,32837.0,18595.0,598.0
966,04255,676.0,47.8,63333.0,29932.0,61.0
967,04256,2967.0,41.1,52444.0,23052.0,500.0
968,04257,2614.0,53.0,39408.0,22474.0,583.0
969,04258,2588.0,44.6,64375.0,32181.0,148.0
970,04259,3112.0,49.0,63448.0,30624.0,199.0
971,04260,5653.0,42.5,62169.0,28364.0,534.0
972,04261,371.0,53.3,45625.0,27727.0,30.0
973,04263,2108.0,42.2,52969.0,22928.0,298.0
974,04265,1023.0,46.1,60625.0,28337.0,134.0
975,04267,51.0,25.8,82917.0,25720.0,11.0
976,04268,4964.0,37.7,37691.0,18268.0,983.0
977,04270,6795.0,45.3,46875.0,21147.0,1135.0
978,04271,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
979,04274,5528.0,43.0,62022.0,27525.0,567.0
980,04275,398.0,52.6,48333.0,22731.0,87.0
981,04276,5749.0,50.0,29209.0,19215.0,1287.0
982,04280,6842.0,42.1,64188.0,26645.0,609.0
983,04281,5134.0,40.9,35107.0,18706.0,1039.0
984,04282,5744.0,45.8,58408.0,31084.0,299.0
985,04284,1040.0,51.9,62679.0,33253.0,113.0
986,04285,421.0,58.4,45938.0,27764.0,25.0
987,04286,144.0,45.1,87386.0,38661.0,0.0
988,04287,3159.0,46.4,50325.0,29815.0,264.0
989,04289,2112.0,41.2,41042.0,19440.0,401.0
990,04290,1232.0,50.9,48846.0,24522.0,80.0
